inventario_id,producto_id,almacen,stock_actual,stock_minimo,fecha_actualizacion
13122,257,Sur,278.0,50,
13123,384,Norte,-10.0,52,
13124,1140,Bajío,115.0,21,2025-07-07
13125,375,Bajío,-10.0,8,mal_fecha
13126,169,Sur,-10.0,65,mal_fecha
13127,558,Bajío,-10.0,49,2026-01-25
13128,85,Centro,,56,2025-09-04
13129,444,Sur,,58,
13130,232,Bajío,-10.0,47,mal_fecha
13131,420,Occidente,8.0,40,mal_fecha
13132,1285,Sur,329.0,16,
13133,1129,Sur,,11,2025-09-24
13134,539,Sur,-10.0,55,
13135,431,Norte,,68,
13136,859,Bajío,130.0,62,2026-05-21
13137,1506,Norte,,79,mal_fecha
13138,1034,Occidente,488.0,18,
13139,990,Sur,-10.0,75,mal_fecha
13140,332,Centro,-10.0,39,2026-04-08
13141,1461,Occidente,,46,mal_fecha
13142,895,Sur,,15,
13143,831,Sur,334.0,16,2025-10-25
13144,1277,Occidente,384.0,27,
13145,1476,Occidente,,45,
13146,878,Centro,-10.0,52,mal_fecha
13147,733,Occidente,-10.0,69,mal_fecha
13148,858,Norte,,24,mal_fecha
13149,391,Centro,,61,mal_fecha
13150,284,Sur,211.0,15,
13151,501,Bajío,303.0,59,
13152,1548,Sur,-10.0,57,
13153,292,Norte,-10.0,51,
13154,736,Sur,-10.0,67,
13155,1533,Sur,-10.0,70,mal_fecha
13156,847,Norte,,42,
13157,1567,Centro,-10.0,39,2025-10-13
13158,1555,Bajío,,22,
13159,306,Norte,-10.0,57,mal_fecha
13160,640,Norte,,71,
13161,1118,Norte,,67,mal_fecha
13162,693,Bajío,,59,2026-02-12
13163,1377,Sur,111.0,31,
13164,1520,Bajío,,68,mal_fecha
13165,585,Centro,344.0,18,2025-07-13
13166,1297,Centro,-10.0,48,
13167,1358,Norte,,26,
13168,894,Occidente,-10.0,69,
13169,1330,Sur,,53,
13170,885,Centro,,20,mal_fecha
13171,181,Bajío,,67,mal_fecha
13172,431,Sur,,12,2025-07-12
13173,806,Centro,,80,
13174,1401,Bajío,-10.0,34,mal_fecha
13175,755,Centro,490.0,77,mal_fecha
13176,1226,Sur,-10.0,32,2026-05-13
13177,1341,Sur,323.0,80,2025-07-06
13178,1464,Sur,,58,2026-02-13
13179,1327,Sur,381.0,27,
13180,170,Sur,459.0,56,mal_fecha
13181,128,Norte,92.0,28,mal_fecha
13182,1317,Centro,241.0,25,
13183,619,Sur,,9,2026-06-11
13184,1336,Centro,372.0,38,
13185,952,Bajío,-10.0,23,2025-08-23
13186,1446,Centro,-10.0,12,mal_fecha
13187,165,Occidente,418.0,52,2026-03-23
13188,151,Occidente,-10.0,30,mal_fecha
13189,1157,Centro,,19,2026-02-20
13190,1372,Sur,,59,
13191,817,Centro,107.0,67,
13192,67,Sur,,77,
13193,531,Sur,112.0,41,
13194,1181,Bajío,,50,
13195,104,Centro,-10.0,76,
13196,1078,Centro,-10.0,48,
13197,659,Occidente,40.0,72,
13198,564,Occidente,409.0,54,
13199,1587,Bajío,-10.0,70,
13200,534,Sur,-10.0,77,
13201,1040,Bajío,60.0,16,mal_fecha
13202,252,Centro,186.0,42,
13203,905,Bajío,160.0,72,
13204,1599,Sur,,13,mal_fecha
13205,498,Sur,367.0,74,
13206,745,Sur,,62,
13207,938,Bajío,,72,
13208,1453,Centro,,17,mal_fecha
13209,27,Sur,72.0,14,mal_fecha
13210,1313,Occidente,,17,
13211,1286,Centro,6.0,29,
13212,302,Bajío,-10.0,27,
13213,200,Bajío,26.0,6,
13214,565,Norte,-10.0,62,mal_fecha
13215,505,Norte,65.0,7,mal_fecha
13216,43,Sur,380.0,20,
13217,1036,Norte,-10.0,48,
13218,559,Occidente,90.0,8,
13219,238,Sur,122.0,52,
13220,1389,Occidente,,13,mal_fecha
13221,1598,Sur,,16,
13222,839,Occidente,,41,
13223,29,Norte,-10.0,54,2025-11-29
13224,377,Sur,,40,mal_fecha
13225,532,Occidente,,44,mal_fecha
13226,1104,Sur,-10.0,75,
13227,769,Norte,,18,2025-11-09
13228,991,Norte,-10.0,45,mal_fecha
13229,181,Sur,422.0,23,2025-11-26
13230,1036,Bajío,423.0,74,
13231,235,Centro,-10.0,33,mal_fecha
13232,360,Centro,-10.0,71,
13233,317,Norte,0.0,11,2025-08-29
13234,783,Norte,,42,
13235,1039,Norte,,50,2026-04-15
13236,1318,Occidente,,17,
13237,1429,Norte,-10.0,11,
13238,1426,Bajío,244.0,13,
13239,1512,Bajío,,13,
13240,139,Bajío,-10.0,71,mal_fecha
13241,160,Sur,413.0,15,2025-10-29
13242,917,Centro,,79,
13243,1183,Norte,161.0,67,
13244,876,Norte,,11,mal_fecha
13245,614,Bajío,98.0,24,mal_fecha
13246,1334,Sur,480.0,75,mal_fecha
13247,506,Sur,,37,
13248,1061,Sur,,30,2026-03-04
13249,898,Centro,-10.0,48,
13250,1386,Sur,,43,mal_fecha
13251,934,Norte,-10.0,77,
13252,1,Bajío,,57,2025-08-08
13253,826,Bajío,,38,mal_fecha
13254,1355,Sur,230.0,16,mal_fecha
13255,1176,Occidente,66.0,50,2026-02-22
13256,271,Norte,250.0,79,
13257,779,Centro,-10.0,40,
13258,844,Bajío,,6,
13259,333,Bajío,,66,
13260,1411,Sur,-10.0,73,
13261,678,Sur,,56,2025-10-03
13262,174,Occidente,-10.0,64,2026-02-20
13263,412,Occidente,-10.0,47,2026-06-21
13264,482,Occidente,-10.0,27,2026-01-06
13265,867,Sur,-10.0,19,
13266,1100,Norte,38.0,54,
13267,942,Sur,94.0,15,
13268,221,Bajío,,23,
13269,1502,Norte,-10.0,24,
13270,638,Bajío,,35,2026-06-20
13271,165,Norte,-10.0,28,mal_fecha
13272,156,Bajío,-10.0,6,
13273,867,Centro,-10.0,70,2025-12-01
13274,799,Centro,372.0,29,
13275,1321,Sur,,59,2026-03-12
13276,200,Norte,379.0,42,
13277,55,Bajío,447.0,76,
13278,808,Centro,-10.0,26,
13279,1256,Occidente,-10.0,28,
13280,479,Bajío,11.0,53,2026-04-06
13281,1257,Norte,,42,
13282,707,Sur,333.0,66,
13283,543,Occidente,142.0,10,
13284,485,Centro,291.0,39,mal_fecha
13285,188,Sur,440.0,32,mal_fecha
13286,76,Norte,258.0,7,
13287,1388,Centro,309.0,80,
13288,1022,Centro,445.0,72,mal_fecha
13289,315,Sur,,31,
13290,266,Sur,315.0,29,
13291,1523,Bajío,,8,
13292,1462,Occidente,327.0,27,mal_fecha
13293,1464,Norte,,76,2025-10-01
13294,876,Norte,,67,2025-10-11
13295,94,Sur,,31,
13296,1151,Norte,188.0,42,
13297,1505,Sur,-10.0,44,
13298,1480,Norte,,8,mal_fecha
13299,39,Occidente,-10.0,28,mal_fecha
13300,37,Centro,,19,
13301,309,Bajío,317.0,35,mal_fecha
13302,1392,Norte,-10.0,8,mal_fecha
13303,829,Centro,-10.0,24,2025-09-05
13304,1244,Occidente,491.0,14,
13305,278,Occidente,,35,2025-12-19
13306,756,Bajío,489.0,74,
13307,1204,Norte,,39,
13308,836,Norte,-10.0,75,
13309,610,Sur,394.0,23,
13310,526,Centro,-10.0,13,
13311,335,Occidente,107.0,53,
13312,1345,Sur,345.0,31,
13313,94,Norte,213.0,44,2025-09-23
13314,875,Norte,-10.0,67,mal_fecha
13315,1443,Occidente,-10.0,13,
13316,724,Occidente,,50,2026-03-19
13317,782,Bajío,82.0,79,
13318,927,Sur,311.0,14,mal_fecha
13319,283,Sur,186.0,17,
13320,540,Centro,-10.0,76,
13321,934,Sur,,40,2026-01-11
13322,498,Norte,,53,
13323,381,Centro,,44,2026-06-16
13324,549,Norte,174.0,75,
13325,440,Sur,,53,2026-05-16
13326,301,Norte,474.0,10,
13327,1221,Occidente,,71,2025-09-04
13328,1031,Sur,,76,
13329,1228,Centro,,70,2025-09-30
13330,1315,Centro,,18,2026-04-22
13331,440,Occidente,,51,
13332,928,Centro,-10.0,66,2026-06-18
13333,419,Centro,20.0,7,mal_fecha
13334,857,Centro,-10.0,52,
13335,1284,Bajío,283.0,23,
13336,820,Sur,25.0,14,mal_fecha
13337,1222,Centro,248.0,60,
13338,458,Sur,423.0,15,2025-09-06
13339,1329,Sur,53.0,13,mal_fecha
13340,1593,Sur,434.0,67,2025-09-12
13341,1011,Centro,66.0,23,mal_fecha
13342,592,Centro,425.0,69,
13343,1539,Sur,,57,2026-06-03
13344,1215,Centro,-10.0,22,
13345,154,Bajío,,22,
13346,301,Bajío,,25,
13347,83,Occidente,,15,mal_fecha
13348,1087,Norte,,76,2026-02-13
13349,143,Sur,19.0,76,mal_fecha
13350,56,Centro,-10.0,29,mal_fecha
13351,1471,Sur,-10.0,66,2026-04-15
13352,613,Centro,-10.0,38,
13353,790,Centro,,52,
13354,1041,Bajío,,58,
13355,105,Sur,-10.0,9,mal_fecha
13356,540,Occidente,-10.0,24,mal_fecha
13357,361,Centro,,13,
13358,180,Sur,,44,
13359,814,Bajío,80.0,75,mal_fecha
13360,852,Centro,201.0,38,2026-03-27
13361,821,Norte,,66,mal_fecha
13362,132,Norte,,49,
13363,121,Occidente,455.0,62,
13364,1370,Bajío,,70,
13365,1393,Bajío,-10.0,36,mal_fecha
13366,1202,Sur,329.0,45,
13367,1397,Bajío,192.0,27,2026-04-03
13368,1225,Sur,292.0,16,mal_fecha
13369,84,Norte,-10.0,28,
13370,455,Norte,,41,2026-02-16
13371,1392,Centro,-10.0,6,2026-03-05
13372,1299,Bajío,,22,mal_fecha
13373,862,Sur,,14,2025-11-03
13374,696,Occidente,-10.0,32,
13375,1363,Centro,,18,2026-04-22
13376,1116,Centro,,75,2026-04-25
13377,1447,Sur,180.0,19,
13378,829,Norte,198.0,64,mal_fecha
13379,1597,Centro,-10.0,70,
13380,1197,Occidente,-10.0,60,2025-08-26
13381,467,Norte,-10.0,36,2026-05-05
13382,991,Occidente,-10.0,48,2026-02-24
13383,734,Norte,,23,2026-02-22
13384,344,Sur,-10.0,48,
13385,1201,Occidente,-10.0,65,2025-07-31
13386,1470,Norte,472.0,40,
13387,932,Centro,,41,mal_fecha
13388,89,Occidente,,37,
13389,255,Norte,488.0,68,2026-03-09
13390,1558,Sur,,10,
13391,397,Sur,436.0,36,
13392,1259,Sur,-10.0,67,2025-10-30
13393,1285,Centro,4.0,80,2025-10-03
13394,336,Centro,,66,
13395,1148,Norte,-10.0,9,
13396,1161,Bajío,474.0,68,
13397,1528,Sur,,38,2026-05-11
13398,591,Centro,-10.0,74,mal_fecha
13399,522,Centro,309.0,47,
13400,165,Norte,50.0,70,2026-04-29
13401,1184,Bajío,48.0,77,
13402,1476,Centro,,12,mal_fecha
13403,1340,Norte,18.0,58,
13404,1580,Occidente,,20,
13405,125,Occidente,,42,2025-11-29
13406,965,Bajío,,19,mal_fecha
13407,1160,Sur,-10.0,79,2026-02-16
13408,1087,Centro,292.0,53,mal_fecha
13409,468,Occidente,,51,2026-04-27
13410,841,Sur,-10.0,40,
13411,1140,Occidente,,33,2026-04-22
13412,1550,Centro,-10.0,41,mal_fecha
13413,429,Sur,,69,
13414,610,Occidente,-10.0,52,mal_fecha
13415,1133,Occidente,,74,
13416,122,Occidente,,51,mal_fecha
13417,901,Centro,,26,mal_fecha
13418,1238,Sur,387.0,24,
13419,422,Sur,,49,2025-08-30
13420,598,Occidente,-10.0,46,
13421,1502,Sur,,73,
13422,629,Centro,,43,
13423,812,Norte,112.0,74,mal_fecha
13424,298,Norte,,19,2025-12-23
13425,1369,Bajío,-10.0,65,mal_fecha
13426,1015,Centro,-10.0,61,
13427,1016,Centro,42.0,80,
13428,1204,Centro,,13,mal_fecha
13429,1198,Norte,-10.0,10,
13430,1300,Sur,-10.0,27,2026-02-23
13431,1577,Centro,479.0,15,mal_fecha
13432,1153,Bajío,,25,
13433,235,Centro,392.0,20,
13434,1491,Occidente,-10.0,40,
13435,585,Sur,,20,mal_fecha
13436,708,Occidente,-10.0,10,2025-09-29
13437,564,Norte,-10.0,26,2026-04-01
13438,521,Sur,-10.0,41,
13439,1259,Centro,309.0,79,
13440,896,Norte,,70,2025-10-03
13441,897,Occidente,,17,
13442,1164,Sur,-10.0,64,mal_fecha
13443,351,Centro,2.0,10,
13444,1041,Occidente,,36,
13445,1509,Sur,,80,2025-09-25
13446,1315,Occidente,,36,2025-12-05
13447,361,Sur,-10.0,46,
13448,181,Sur,,65,
13449,1422,Occidente,199.0,10,
13450,134,Sur,335.0,52,
13451,547,Sur,288.0,8,2025-08-27
13452,600,Norte,,9,
13453,566,Norte,,18,
13454,1097,Norte,152.0,53,mal_fecha
13455,1135,Occidente,,48,2026-03-23
13456,1437,Bajío,420.0,64,
13457,387,Sur,,15,
13458,1478,Norte,247.0,62,
13459,357,Sur,-10.0,21,
13460,387,Sur,394.0,63,
13461,193,Occidente,190.0,9,
13462,586,Norte,-10.0,31,
13463,462,Occidente,,24,mal_fecha
13464,412,Bajío,-10.0,47,
13465,345,Bajío,,77,
13466,1056,Occidente,,59,mal_fecha
13467,187,Bajío,-10.0,65,
13468,729,Centro,6.0,18,2026-06-20
13469,50,Centro,414.0,44,2026-04-27
13470,1183,Sur,-10.0,36,mal_fecha
13471,1536,Centro,-10.0,13,
13472,124,Centro,379.0,67,2026-01-30
13473,1458,Centro,,77,2026-05-15
13474,955,Norte,187.0,29,mal_fecha
13475,1335,Occidente,315.0,6,
13476,800,Bajío,464.0,40,
13477,1297,Centro,,80,
13478,65,Sur,39.0,69,mal_fecha
13479,319,Norte,,38,
13480,568,Sur,-10.0,76,mal_fecha
13481,550,Bajío,,15,mal_fecha
13482,965,Occidente,227.0,27,2025-12-22
13483,944,Norte,,78,
13484,1035,Sur,,5,2025-08-25
13485,472,Occidente,213.0,64,mal_fecha
13486,1444,Centro,,53,
13487,1446,Bajío,392.0,55,2025-11-12
13488,194,Centro,281.0,22,
13489,734,Bajío,-10.0,38,
13490,779,Centro,,23,mal_fecha
13491,1579,Sur,253.0,23,mal_fecha
13492,162,Centro,,7,mal_fecha
13493,874,Centro,,59,2026-03-03
13494,493,Bajío,65.0,47,2026-03-14
13495,502,Sur,149.0,13,2026-01-13
13496,556,Occidente,-10.0,65,
13497,1545,Sur,,73,mal_fecha
13498,1511,Norte,,29,2025-10-05
13499,40,Bajío,,54,mal_fecha
13500,1254,Norte,,72,
13501,1305,Occidente,-10.0,65,mal_fecha
13502,1142,Centro,337.0,39,mal_fecha
13503,52,Norte,-10.0,23,
13504,879,Sur,-10.0,36,
13505,377,Sur,-10.0,45,2025-10-01
13506,69,Occidente,-10.0,32,mal_fecha
13507,339,Sur,344.0,14,2025-08-11
13508,221,Centro,-10.0,53,mal_fecha
13509,898,Norte,428.0,5,
13510,1447,Norte,446.0,5,
13511,542,Sur,401.0,72,
13512,725,Sur,-10.0,59,
13513,1549,Bajío,377.0,52,
13514,920,Centro,,66,
13515,212,Bajío,,48,mal_fecha
13516,151,Norte,180.0,10,mal_fecha
13517,1216,Bajío,-10.0,56,
13518,915,Bajío,-10.0,55,
13519,655,Sur,-10.0,77,2026-03-07
13520,1569,Sur,24.0,70,
13521,1400,Centro,,64,
13522,1560,Occidente,,19,2025-08-13
13523,854,Occidente,,25,
13524,1058,Centro,79.0,59,mal_fecha
13525,732,Bajío,,32,2026-01-04
13526,522,Bajío,,70,mal_fecha
13527,72,Centro,308.0,29,
13528,1457,Occidente,126.0,35,
13529,540,Centro,-10.0,67,mal_fecha
13530,417,Norte,-10.0,32,2026-01-19
13531,528,Norte,,37,
13532,825,Centro,310.0,27,
13533,999,Norte,,64,2025-12-10
13534,752,Occidente,,42,2026-03-03
13535,912,Centro,195.0,70,mal_fecha
13536,1336,Norte,,75,
13537,71,Bajío,-10.0,75,
13538,273,Centro,232.0,27,mal_fecha
13539,15,Bajío,190.0,22,2025-08-23
13540,828,Norte,204.0,43,2026-03-28
13541,1308,Norte,,33,mal_fecha
13542,200,Centro,163.0,44,2025-09-05
13543,479,Norte,375.0,19,mal_fecha
13544,1383,Bajío,87.0,5,
13545,1552,Occidente,-10.0,59,
13546,817,Occidente,-10.0,68,
13547,1004,Centro,-10.0,23,
13548,842,Centro,108.0,23,
13549,266,Occidente,,54,
13550,866,Sur,382.0,78,mal_fecha
13551,1295,Sur,229.0,73,mal_fecha
13552,162,Occidente,-10.0,34,mal_fecha
13553,706,Centro,339.0,5,
13554,977,Sur,139.0,66,mal_fecha
13555,994,Bajío,,53,
13556,1110,Norte,84.0,45,
13557,48,Centro,-10.0,64,
13558,270,Centro,176.0,54,2026-05-18
13559,1401,Centro,-10.0,34,mal_fecha
13560,1255,Centro,-10.0,60,2025-09-14
13561,251,Norte,174.0,71,mal_fecha
13562,697,Bajío,200.0,22,
13563,1263,Occidente,-10.0,53,mal_fecha
13564,146,Bajío,-10.0,10,
13565,34,Bajío,-10.0,51,mal_fecha
13566,553,Occidente,57.0,28,mal_fecha
13567,270,Occidente,-10.0,57,
13568,549,Bajío,,53,
13569,473,Norte,-10.0,27,2026-02-24
13570,455,Norte,209.0,63,
13571,825,Norte,,65,
13572,901,Sur,-10.0,38,
13573,535,Sur,-10.0,48,mal_fecha
13574,351,Centro,-10.0,41,
13575,688,Norte,-10.0,45,mal_fecha
13576,1590,Centro,,69,2025-07-09
13577,1582,Sur,-10.0,49,
13578,340,Occidente,246.0,53,
13579,20,Bajío,,17,2025-10-06
13580,942,Occidente,34.0,71,mal_fecha
13581,928,Sur,,55,mal_fecha
13582,633,Sur,,11,2026-06-27
13583,61,Norte,-10.0,52,mal_fecha
13584,716,Occidente,,24,
13585,1445,Bajío,351.0,50,mal_fecha
13586,60,Sur,396.0,41,mal_fecha
13587,41,Bajío,-10.0,17,
13588,977,Bajío,331.0,18,2025-10-22
13589,1054,Occidente,375.0,64,
13590,75,Bajío,496.0,22,
13591,589,Bajío,-10.0,26,2026-05-15
13592,104,Bajío,250.0,48,
13593,751,Bajío,,36,mal_fecha
13594,144,Sur,,54,mal_fecha
13595,1256,Occidente,,39,mal_fecha
13596,1347,Sur,,76,2025-09-30
13597,991,Sur,,29,
13598,1448,Centro,,45,2025-09-25
13599,633,Bajío,,43,
13600,976,Sur,-10.0,73,mal_fecha
13601,997,Bajío,,36,2025-09-01
13602,122,Centro,77.0,70,mal_fecha
13603,1391,Centro,-10.0,31,
13604,691,Norte,146.0,15,mal_fecha
13605,449,Centro,,36,
13606,1496,Occidente,-10.0,65,
13607,489,Occidente,-10.0,80,mal_fecha
13608,792,Sur,-10.0,42,mal_fecha
13609,185,Sur,343.0,57,
13610,441,Occidente,101.0,51,mal_fecha
13611,667,Bajío,-10.0,6,2025-09-22
13612,1471,Norte,-10.0,53,
13613,185,Centro,-10.0,76,2025-12-01
13614,1484,Centro,206.0,59,2026-05-22
13615,658,Occidente,,30,2026-04-24
13616,1075,Occidente,,34,
13617,1211,Sur,70.0,10,2025-08-09
13618,557,Occidente,-10.0,28,2026-01-15
13619,1017,Norte,-10.0,53,mal_fecha
13620,749,Sur,65.0,60,
13621,1092,Bajío,113.0,72,
13622,315,Centro,-10.0,54,mal_fecha
13623,632,Norte,,12,
13624,75,Centro,,12,2025-10-13
13625,574,Sur,,60,2025-09-24
13626,530,Sur,,23,
13627,793,Bajío,297.0,55,2026-06-30
13628,1074,Occidente,356.0,35,mal_fecha
13629,36,Bajío,,61,2025-08-30
13630,965,Occidente,-10.0,18,
13631,895,Occidente,423.0,53,
13632,772,Bajío,,79,
13633,728,Bajío,125.0,17,mal_fecha
13634,1584,Bajío,23.0,47,mal_fecha
13635,1283,Centro,432.0,69,
13636,634,Sur,,74,
13637,1350,Bajío,-10.0,6,
13638,1364,Centro,-10.0,15,
13639,810,Sur,-10.0,53,
13640,15,Centro,-10.0,35,
13641,1389,Sur,-10.0,56,2025-08-12
13642,277,Sur,62.0,47,2025-12-17
13643,312,Norte,395.0,57,mal_fecha
13644,1340,Occidente,345.0,33,2025-07-25
13645,1219,Centro,272.0,11,2025-09-26
13646,574,Centro,376.0,48,
13647,883,Centro,145.0,67,2025-11-10
13648,127,Norte,,22,2025-10-05
13649,894,Occidente,,24,
13650,1112,Centro,,65,
13651,1044,Occidente,-10.0,23,
13652,963,Sur,,21,mal_fecha
13653,1516,Sur,406.0,21,mal_fecha
13654,59,Occidente,,39,mal_fecha
13655,554,Centro,-10.0,72,
13656,381,Sur,,31,
13657,223,Bajío,467.0,40,
13658,1054,Occidente,-10.0,57,2025-12-07
13659,482,Bajío,484.0,8,
13660,521,Sur,184.0,51,
13661,797,Norte,-10.0,36,
13662,658,Occidente,,61,mal_fecha
13663,1281,Norte,,70,
13664,568,Occidente,-10.0,5,
13665,113,Sur,395.0,10,
13666,340,Norte,-10.0,40,
13667,1570,Centro,,32,
13668,90,Bajío,,9,
13669,1327,Occidente,-10.0,23,mal_fecha
13670,1491,Norte,,27,
13671,512,Sur,-10.0,11,
13672,1371,Norte,,25,
13673,1512,Sur,,37,2025-10-14
13674,304,Bajío,255.0,66,2026-02-05
13675,918,Bajío,,18,2026-02-21
13676,1418,Sur,25.0,25,mal_fecha
13677,1528,Bajío,274.0,80,2025-07-27
13678,1570,Norte,-10.0,55,
13679,980,Occidente,,50,
13680,1594,Sur,-10.0,38,
13681,1546,Occidente,,74,2026-04-12
13682,465,Sur,131.0,16,mal_fecha
13683,659,Bajío,292.0,58,
13684,1180,Centro,,42,2026-01-15
13685,567,Centro,246.0,19,2026-04-25
13686,776,Centro,,36,mal_fecha
13687,554,Bajío,,40,
13688,1137,Norte,88.0,57,
13689,416,Bajío,,72,2026-04-27
13690,1207,Sur,-10.0,80,2025-10-16
13691,625,Bajío,449.0,52,mal_fecha
13692,1014,Bajío,90.0,22,2025-08-27
13693,1194,Centro,-10.0,59,
13694,1152,Bajío,,44,
13695,425,Bajío,307.0,44,mal_fecha
13696,64,Centro,,55,
13697,311,Sur,-10.0,30,
13698,18,Norte,,56,
13699,44,Sur,26.0,65,
13700,930,Norte,-10.0,52,2025-11-13
13701,563,Occidente,200.0,8,mal_fecha
13702,145,Sur,168.0,48,
13703,719,Occidente,118.0,36,mal_fecha
13704,1019,Occidente,-10.0,11,
13705,24,Norte,,71,
13706,117,Bajío,,23,2026-04-22
13707,1361,Occidente,,32,
13708,1406,Norte,-10.0,25,mal_fecha
13709,404,Centro,,74,2025-09-26
13710,29,Occidente,392.0,33,
13711,107,Bajío,74.0,19,2025-12-05
13712,1177,Centro,81.0,53,
13713,879,Centro,53.0,75,
13714,1422,Occidente,-10.0,27,
13715,540,Norte,-10.0,58,2025-09-23
13716,564,Norte,-10.0,61,
13717,481,Sur,-10.0,62,mal_fecha
13718,485,Centro,458.0,49,mal_fecha
13719,91,Norte,,55,2025-09-05
13720,1070,Centro,,74,2026-05-07
13721,933,Centro,,20,
13722,62,Sur,-10.0,25,
13723,1080,Sur,-10.0,27,2025-11-17
13724,539,Sur,184.0,28,
13725,380,Sur,,54,2026-02-08
13726,213,Centro,-10.0,42,
13727,1590,Occidente,290.0,24,2026-02-04
13728,601,Centro,-10.0,8,2025-11-24
13729,46,Centro,,72,2026-01-08
13730,165,Centro,-10.0,13,2025-08-12
13731,119,Sur,,56,2026-01-15
13732,1526,Bajío,102.0,9,2025-09-14
13733,941,Norte,,40,2026-02-19
13734,420,Occidente,-10.0,62,
13735,1196,Occidente,240.0,73,
13736,1581,Occidente,,80,2025-11-04
13737,45,Centro,-10.0,42,mal_fecha
13738,1583,Bajío,,60,2026-02-17
13739,184,Centro,-10.0,76,2026-03-03
13740,832,Norte,-10.0,21,
13741,1175,Norte,-10.0,13,mal_fecha
13742,748,Centro,-10.0,64,
13743,331,Centro,,8,2026-05-13
13744,1357,Centro,-10.0,6,
13745,156,Centro,,23,
13746,1579,Bajío,-10.0,55,2025-09-21
13747,1249,Bajío,-10.0,70,
13748,1221,Occidente,,62,
13749,1392,Centro,208.0,36,2025-08-16
13750,604,Occidente,-10.0,31,
13751,730,Sur,5.0,59,
13752,992,Sur,-10.0,21,
13753,133,Norte,,35,2025-12-25
13754,1133,Centro,149.0,23,mal_fecha
13755,177,Bajío,,24,2025-07-13
13756,686,Bajío,-10.0,44,2026-06-25
13757,1303,Bajío,352.0,59,2025-09-29
13758,236,Occidente,-10.0,74,
13759,386,Occidente,-10.0,78,
13760,1262,Norte,69.0,60,mal_fecha
13761,201,Centro,-10.0,47,mal_fecha
13762,736,Occidente,266.0,57,
13763,204,Norte,260.0,68,
13764,1409,Sur,246.0,53,
13765,1416,Bajío,308.0,24,2025-10-19
13766,606,Sur,250.0,23,
13767,591,Centro,242.0,72,mal_fecha
13768,1131,Norte,-10.0,13,
13769,573,Occidente,-10.0,28,
13770,910,Norte,100.0,45,2026-03-22
13771,1571,Sur,26.0,14,
13772,558,Occidente,489.0,73,
13773,933,Occidente,295.0,26,
13774,1137,Sur,2.0,46,
13775,1553,Occidente,-10.0,48,
13776,981,Sur,-10.0,44,
13777,1426,Centro,,18,
13778,2,Sur,,54,mal_fecha
13779,756,Bajío,64.0,22,mal_fecha
13780,380,Centro,,51,
13781,1044,Centro,,6,2025-09-16
13782,986,Centro,72.0,5,2026-01-06
13783,566,Norte,,67,mal_fecha
13784,1383,Sur,-10.0,23,
13785,704,Occidente,-10.0,44,2026-06-25
13786,1395,Bajío,9.0,10,mal_fecha
13787,877,Bajío,,40,
13788,326,Centro,-10.0,26,mal_fecha
13789,34,Bajío,-10.0,7,2025-10-07
13790,768,Occidente,,10,
13791,55,Centro,,28,
13792,1330,Occidente,139.0,34,mal_fecha
13793,783,Bajío,,21,
13794,855,Centro,,76,
13795,916,Sur,,24,2026-03-19
13796,98,Sur,-10.0,41,mal_fecha
13797,890,Occidente,,70,
13798,1497,Bajío,269.0,11,mal_fecha
13799,967,Bajío,264.0,68,mal_fecha
13800,895,Centro,,61,mal_fecha
13801,126,Norte,-10.0,38,mal_fecha
13802,57,Occidente,,13,
13803,1527,Norte,,44,mal_fecha
13804,700,Centro,,10,
13805,299,Norte,204.0,6,mal_fecha
13806,1229,Occidente,-10.0,8,
13807,1279,Occidente,,29,mal_fecha
13808,1436,Occidente,236.0,22,mal_fecha
13809,1092,Occidente,344.0,59,
13810,63,Sur,-10.0,80,mal_fecha
13811,472,Sur,,60,2026-02-03
13812,1595,Norte,,29,
13813,1461,Bajío,-10.0,33,mal_fecha
13814,449,Sur,-10.0,19,2026-06-16
13815,27,Occidente,,6,
13816,1348,Norte,141.0,30,
13817,1493,Bajío,152.0,72,2025-08-28
13818,662,Sur,-10.0,73,2025-08-02
13819,710,Occidente,-10.0,63,2025-08-11
13820,1195,Centro,492.0,54,
13821,1151,Sur,192.0,17,mal_fecha
13822,1197,Occidente,-10.0,18,
13823,1500,Sur,,72,
13824,1419,Bajío,46.0,27,2025-10-08
13825,576,Bajío,-10.0,18,
13826,350,Centro,405.0,14,
13827,1121,Bajío,,15,2025-08-30
13828,156,Centro,,40,2026-01-03
13829,1371,Bajío,444.0,15,
13830,1456,Norte,21.0,28,mal_fecha
13831,994,Bajío,-10.0,78,mal_fecha
13832,61,Bajío,-10.0,68,mal_fecha
13833,940,Sur,136.0,79,
13834,164,Bajío,,6,mal_fecha
13835,734,Centro,-10.0,74,
13836,464,Norte,288.0,10,2026-02-27
13837,1412,Occidente,,8,mal_fecha
13838,1326,Norte,,75,
13839,477,Occidente,,77,mal_fecha
13840,980,Norte,,78,
13841,539,Occidente,,19,
13842,989,Centro,,61,
13843,210,Sur,57.0,79,2025-11-07
13844,1359,Sur,-10.0,19,
